resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Workout,0.0,9709,9709,0.0,Workout,Workout,,Apple Watch Series 8,14906424066,2025-06-24T21:17:17Z,2025-06-24T17:17:17Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14906424066', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,106.2,144.0,False,True,0.0,0.0,15910113760,15910113760,FA4C7FE2-0C87-419C-9074-6C954AD8B977.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Lunch Workout,0.0,3608,3608,0.0,Workout,Workout,,Apple Watch Series 8,14892086946,2025-06-23T15:47:32Z,2025-06-23T11:47:32Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,"{'id': 'a14892086946', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,124.4,169.0,False,True,0.0,0.0,15894679252,15894679252,36E5A847-ABE8-431C-B364-8327DF4F2E94.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Swim,744.0,2763,2763,0.0,Swim,Swim,,Apple Watch Series 8,14883988347,2025-06-22T17:17:38Z,2025-06-22T13:17:38Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14883988347', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.269,4.8,True,145.1,167.0,False,True,0.0,0.0,15885796323,15885796323,DF5A4528-F01A-471C-90CD-6A07606DDC1B.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Evening Workout,0.0,7261,7261,0.0,Workout,Workout,,Apple Watch Series 8,14875447651,2025-06-21T22:41:03Z,2025-06-21T18:41:03Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14875447651', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,113.7,157.0,False,True,0.0,0.0,15876520439,15876520439,4BE967F7-2E31-4B46-BFAB-57EA748E13EB.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Swim,0.0,2588,2588,0.0,Swim,Swim,,Apple Watch Series 8,14873260889,2025-06-21T17:23:07Z,2025-06-21T13:23:07Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14873260889', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,False,,,False,False,0.0,0.0,15874121700,15874121700,609142A0-2786-4104-A855-4A0A72109A9B.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Workout,0.0,7641,7641,0.0,Workout,Workout,,Apple Watch Series 8,14833549379,2025-06-17T21:38:16Z,2025-06-17T17:38:16Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14833549379', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,91.6,144.0,False,True,0.0,0.0,15831035129,15831035129,86BC5032-A975-4F78-A3A5-201258836FCF.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Lunch Workout,0.0,2554,2554,0.0,Workout,Workout,,Apple Watch Series 8,14827867017,2025-06-16T16:01:21Z,2025-06-16T12:01:21Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14827867017', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,107.0,153.0,False,True,0.0,0.0,15824989235,15824989235,A9F2D426-43D1-4A5B-AEAA-0B6B853EE1C2.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Swim,768.0,2719,2719,0.0,Swim,Swim,,Apple Watch Series 8,14810573930,2025-06-15T17:23:31Z,2025-06-15T13:23:31Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14810573930', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.282,2.4,True,134.7,152.0,False,True,0.0,0.0,15806231748,15806231748,D0E2FD09-1F0D-48EC-B185-6C33298291D8.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Lunch Workout,0.0,3251,3251,0.0,Workout,Workout,,Apple Watch Series 8,14780054948,2025-06-11T15:52:52Z,2025-06-11T11:52:52Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14780054948', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,116.5,154.0,False,True,0.0,0.0,15773147325,15773147325,497AFD5B-EA28-4BE5-B991-627987FEB883.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Evening Weight Training,0.0,5073,5073,0.0,WeightTraining,WeightTraining,30.0,Apple Watch Series 8,14780054964,2025-06-10T22:17:02Z,2025-06-10T18:17:02Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14780054964', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,89.7,151.0,False,True,0.0,0.0,15773147327,15773147327,12A66C06-DFA9-4823-A0F7-E4BFADA16CBD.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Lunch Workout,0.0,3006,3006,0.0,Workout,Workout,,Apple Watch Series 8,14746343879,2025-06-09T15:53:06Z,2025-06-09T11:53:06Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,"{'id': 'a14746343879', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,105.3,171.0,False,True,0.0,0.0,15736824769,15736824769,C9373A6D-1F65-4552-9FF8-C6F511945783.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Evening Weight Training,0.0,353,353,0.0,WeightTraining,WeightTraining,30.0,Apple Watch Series 8,14739414962,2025-06-08T23:50:47Z,2025-06-08T19:50:47Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,"{'id': 'a14739414962', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,97.4,135.0,False,True,0.0,0.0,15729307198,15729307198,45555ECD-0292-44D1-A1C1-A30EA9AE005A.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Evening Run,3060.8,1241,1411,62.6,Run,Run,,Apple Watch Series 8,14728732717,2025-06-07T23:39:38Z,2025-06-07T19:39:38Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,1,0,2,0,"{'id': 'a14728732717', 'summary_polyline': '{klhGtdnjNa@iAQq@Se@Wu@{@qASi@g@{@}@uASMC@EFGV@PLbAH~@EhA?j@EZGNSV}@h@_AdALUl@k@RI^KRIJMH[PsAAuAIiAOq@EY@OLs@L[pAiAd@Yl@Wv@Gf@OTSv@gALIb@ORQNWFUFs@Cg@Ss@Qa@QeAIgAAkA_@uCGkDEq@B}@G_B@OFGNAx@LRF|@f@NBT@RCJEZ[LSAWuAuBs@g@q@Sa@Uk@SUMwBmBQWYu@]cBIo@B_@R]Z}@PuABg@WoCIWO]E[@UPq@`@pEFrAIjAGZg@vAOn@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.485407, -80.526496]","[43.485037, -80.5132]",2.466,6.19,True,153.2,165.0,False,True,337.2,314.6,15717755058,15717755058,D928D8D7-CB4B-4429-A2A8-00C8E36B9C5C.fit,False,0,0,False,166.8,212.0,159.0,True,207.1
2,"{'id': 62637210, 'resource_state': 1}",Evening Run,5224.3,1950,1979,42.2,Run,Run,,Apple Watch Series 8,14718881996,2025-06-07T00:26:44Z,2025-06-06T20:26:44Z,(GMT-05:00) America/Toronto,-14400.0,,,,3,1,0,1,0,"{'id': 'a14718881996', 'summary_polyline': '', 'resource_state': 2}",False,False,False,False,everyone,False,,[],[],2.679,3.953,True,162.1,181.0,False,True,334.8,329.4,15707088508,15707088508,2AF2DF7D-034F-48F8-B36F-C1452BEF5806.fit,False,1,0,False,191.5,290.0,190.0,True,373.3
2,"{'id': 62637210, 'resource_state': 1}",Night Weight Training,0.0,3784,3784,0.0,WeightTraining,WeightTraining,30.0,Apple Watch Series 8,14701250415,2025-06-05T04:51:05Z,2025-06-05T00:51:05Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,2,0,1,0,"{'id': 'a14701250415', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,91.8,142.0,False,True,0.0,0.0,15688075054,15688075054,594886F4-C32F-45B7-BDE9-22EC1143E3B8.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Evening Run,4027.5,1647,1716,74.6,Run,Run,,Apple Watch Series 8,14688871498,2025-06-03T23:26:28Z,2025-06-03T19:26:28Z,(GMT-05:00) America/Toronto,-14400.0,,,,1,4,0,19,0,"{'id': 'a14688871498', 'summary_polyline': 'aijhGtxnjNZ~@^nBn@nBp@~BPz@N~@Pp@N^Rl@p@dCNr@Tt@ZtAZv@HJFAHQb@i@Pc@^i@b@a@xBiCl@c@F?DB\\r@n@bAd@lAt@tA`@fAdB~CxClG~@rBJLH?VQX[NULWJ[@K?q@HWb@[LMn@cA~@mAv@y@nDkEv@s@p@_AFM@KCSg@u@Mi@Ii@Ae@BqBCUIi@@GGGM[W[GOQo@Gg@@c@Hc@DK\\i@HSFa@Fu@Le@LQXKjAUXIF?FJVfABPWz@Kt@@bACxAFzAD\\Z~@J`ABFF?NKFMZsAD]?QIoADy@BeAHY~@mCLe@H}@@i@TeBh@a@PUROd@e@XQpAaA~AoA~@o@f@e@nBqAbCgBRQV]GQU_@eAiAo@k@K@}@V_AD', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.475728, -80.525361]","[43.463036, -80.52348]",2.445,4.06,True,173.7,190.0,False,True,344.0,321.4,15674759680,15674759680,AB34FF14-A0A8-4801-97AB-591D35F39D25.fit,False,1,0,False,185.4,235.0,178.0,True,305.4
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Weight Training,0.0,2469,2469,0.0,WeightTraining,WeightTraining,30.0,Apple Watch Series 8,14644119809,2025-05-30T17:53:03Z,2025-05-30T13:53:03Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,"{'id': 'a14644119809', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,96.3,145.0,False,True,0.0,0.0,15626672739,15626672739,FE94BCBF-24DE-4CEC-8784-E896BC5EA4FF.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Evening Workout,0.0,3087,3087,0.0,Workout,Workout,,Apple Watch Series 8,14565273281,2025-05-22T22:08:23Z,2025-05-22T18:08:23Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14565273281', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,88.0,139.0,False,True,0.0,0.0,15541772447,15541772447,CAACD14E-90C0-419C-B112-95AE8480F52E.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Evening Workout,0.0,9286,9286,0.0,Workout,Workout,,Apple Watch Series 8,14534654269,2025-05-19T22:03:17Z,2025-05-19T18:03:17Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14534654269', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,103.0,160.0,False,True,0.0,0.0,15508978085,15508978085,673A0399-EAF9-4ADE-99E2-A5A430C2E5DA.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Walk,3267.1,2304,2466,46.8,Walk,Walk,,Apple Watch Series 8,14533467511,2025-05-19T21:05:33Z,2025-05-19T17:05:33Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,1,0,1,0,"{'id': 'a14533467511', 'summary_polyline': 'kbkiGboncNg@HcAVe@Za@PCD@HGJg@p@Dd@p@s@r@k@b@k@e@?QBi@P]Ns@?[PWAQDQCSTQ`@QHO?[BOEc@FoAKS@]Re@f@YPuC`BmBv@k@P_@DWCQMO]Mg@Ow@KiDGo@Es@IGG@WLsAdAeAh@q@KO@sBl@iANs@FMFKRQNSHMPMDMAa@KK?gAROLQ\\IHYJWNc@Li@b@KDe@ASFgAhAmAx@Q@e@CSBy@\\M@MCc@Q[EY@_@Je@Fa@NIFO^SNWB{@@s@HaAT}Al@e@D[Fq@VQJOREPKGGCq@NSJMNOHu@LUPWHYBSHWBw@\\cAXeBv@s@VoB\\mAZmBl@sCdA_Cj@}DxA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.641373, -79.377323]","[43.666986, -79.38531]",1.418,5.44,True,102.0,114.0,False,True,109.8,78.6,15507725935,15507725935,CD640088-FE89-4246-A404-2E2A1F2C6AD1.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Walk,5334.0,4310,5905,47.6,Walk,Walk,,Apple Watch Series 8,14532481503,2025-05-19T17:53:08Z,2025-05-19T13:53:08Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,1,0,1,0,"{'id': 'a14532481503', 'summary_polyline': '}}wjG`j|bNKs@Go@UoAAYSaAyAeKWeAO_@i@y@g@cA@IGIGMYqA?ERGLIQs@Gq@Kc@?E@Aa@yBMgAGYK}@Mi@C_@c@gCAU_@qB_@cDQ_A]mC]uBCa@W{ASaAI[ISQUa@_@{@OIE[_@EIKw@UgAO}ASmAMcAG??QOu@M{AMy@Os@M_AQ}@Iy@Ik@AUUy@GkAOm@SsASaB_@yA_@{@OMKQc@[SIy@YcAq@e@m@KGSY{@w@C?OVQDy@s@a@Oq@c@g@I_@CIDIAKIBACAWA{@]u@MQIu@Q_@WDMRGXCRBFEH?BEDQz@YnBQVGZAn@OL?f@IIKCKe@qCI_@OmA?WBI^GHKFY@YR}AR_AN]PQJGXEH@Zp@^^NTBL@dAJ`@@RLJbAS`AGbAUl@ETIN?DBDFHz@Nr@LbAJ`@LNL?`@KTAv@QhAK`AShAIlAQTEPIr@M~AQRMTENGhAQNILYHW?]Vc@BKCCWEYMI?IHLM\\BVHLRLbA?h@Fh@AHEHmAVo@DeAN_@BoAVkAL_@JS?}@T_@PYCe@DqD`@SJs@?kAVS@OBy@TaAFuC\\oAVw@Hw@Vc@F', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.874194, -79.286421]","[43.882969, -79.262551]",1.238,3.92,True,83.7,144.0,False,True,194.0,174.0,15506683835,15506683835,F29E54BC-FEE8-444A-BE0F-13C97BA7CCDF.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Hudson’s Bay Stairmaster,5218.7,5357,5357,0.0,Walk,Walk,,Apple Watch Series 8,14521509639,2025-05-18T15:12:50Z,2025-05-18T11:12:50Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14521509639', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.974,3.04,True,126.6,172.0,False,True,0.0,0.0,15494398565,15494398565,FDBA84A6-CF43-45DD-A3FF-0A19DE8A7A24.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Evening Run,5056.2,2166,2300,67.2,Run,Run,,Apple Watch Series 8,14521511494,2025-05-15T22:40:39Z,2025-05-15T18:40:39Z,(GMT-05:00) America/Toronto,-14400.0,,,,1,1,0,1,0,"{'id': 'a14521511494', 'summary_polyline': 'smkhG`~njNn@pCn@bBl@jDb@xAJb@vBzHTjAb@rAj@tCVv@`AbERh@v@xCDZd@rBzA~F^tA`@jANt@h@lALfAb@zANTFAFE@AEEc@CIICIIg@b@lALHK@DJLPNHDHHVD`@Nv@j@|ATx@LTVTNT@HCHINQLCL?Fh@lB`@bBHJJ@b@KZBjAPLDDF@FB~@TfALb@bA`ELXl@lBPf@Lt@d@vADl@TfAJX`@t@XVRLRHh@Db@b@J@^@PDVGl@_@RWVg@XqAn@qFTiAZcCFMf@s@b@WfBm@l@]~@a@p@K`@@lFk@p@QhAa@TOPS^SRY`@w@Vy@RqAReACMQUKg@SY]UsAg@_@IsAk@wAu@w@W_@Ei@UWWc@s@[_@a@a@WQ[k@c@YY[k@c@_@Q[IKGMMYm@GAKFbBcDf@qAdB{D|@gBb@_Aj@_An@yAn@iA?E_@[KW?WDYDId@]j@}@lA}At@q@z@mAjBmBhByB\\o@h@o@|@_BJ[BQAgBEa@_@cAEy@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.479856, -80.525835]","[43.465694, -80.52705]",2.334,4.87,True,159.7,174.0,False,True,348.8,327.4,15494400393,15494400393,FED49CDC-91A8-4FA4-ACE0-BBDD8644502F.fit,False,1,0,False,167.3,228.0,165.0,True,362.3
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Weight Training,0.0,1731,1731,0.0,WeightTraining,WeightTraining,30.0,Apple Watch Series 8,14469844291,2025-05-13T17:46:19Z,2025-05-13T13:46:19Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14469844291', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,87.9,124.0,False,True,0.0,0.0,15438179108,15438179108,D0449C69-D82B-4129-A8FA-09F2DB775CEA.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Sporting Life 10K,10258.4,3484,3497,17.2,Run,Run,0.0,Apple Watch Series 8,14450509096,2025-05-11T13:11:24Z,2025-05-11T09:11:24Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,1,0,36,0,"{'id': 'a14450509096', 'summary_polyline': 'qzuiG~crcNd@MhAm@NEb@@b@E^?v@MvAO`A[f@Aj@K|@?v@DNAfB]|BS|@Ol@An@Ml@SlCc@^Cx@U^Oh@Ib@Ez@?`AGzASp@Ap@OfAa@bBa@`A]z@a@|A{@h@SZI|AQ^IpASn@SvBeAz@[`Du@l@E^G`@Of@K`Ag@XIb@KfAc@~@YfBa@~@]n@OXDL?RK^Wb@UvA_@x@Yl@OnAGb@Kp@[xBaAlAw@nAi@v@GvAUtAg@dCq@zAm@hDiAnBs@j@MhBWf@MpAOhDcAh@WtBsAb@UXIz@O|@_@n@SfBUv@SlAa@~BcAr@SbBo@nAk@b@G^KpAe@xBa@r@STK`@c@RMt@Wf@U~@SZMRQ^k@NIf@Mb@EfDIp@Kp@QjBo@l@i@XOTGn@ARENIb@a@t@U\\SZKvASfAc@r@OnAk@t@g@^QxAWVIb@Wt@QdAa@NAr@Al@ML?PCbBm@jAs@d@G^@RGh@[t@k@d@Qb@Up@g@p@Sp@_@r@Qt@[VCh@@n@ItBk@hGqAz@[lCwAr@YZE^ALDFFHf@NpBVjAL~@^pATb@DDF@RC`@MTONOVm@RcAPk@DIJE^EXIJ?RDFRHDdDDh@Cb@Ib@UhAw@ZIRAhA^dAj@j@RPLZ\\R\\\\lAFb@NlFArB@tBHtAT~B?^Lv@EECY@ALFV\\^bBvBhEb@v@zBfDTb@Nf@RpAHlA?v@^|Dn@dEBl@BjAZbEHp@Bh@\\hDf@bEJpBJrALj@J~@fAtEXt@NRLH`AXLNRZZdB\\`CrAzF\\nAf@~AT~@\\nBZfCVvAJ`AHtACxBB`AFh@?rA@b@VjD@vBTlBRhC^jBJb@f@xAV^x@dAdAz@xAt@`@Lv@\\l@f@f@n@Zj@\\|@|@fELf@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.700579, -79.397003]","[43.631478, -79.414298]",2.944,12.9,True,168.8,177.0,False,True,156.4,75.8,15417709362,15417709362,43497E9B-A2BB-40D1-A65B-0B125B1A57A7.fit,False,0,0,False,210.4,309.0,211.0,True,733.0
2,"{'id': 62637210, 'resource_state': 1}",Night Weight Training,0.0,2158,2158,0.0,WeightTraining,WeightTraining,30.0,Apple Watch Series 8,14329045137,2025-04-30T01:44:25Z,2025-04-29T21:44:25Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14329045137', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,93.1,129.0,False,True,0.0,0.0,15289946167,15289946167,3DB73FE3-0AED-4649-84BA-4F8BBB2F0BA6.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Evening Run,5335.7,1837,1837,0.0,Run,Run,,Apple Watch Series 8,14278424881,2025-04-24T23:37:29Z,2025-04-24T19:37:29Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,"{'id': 'a14278424881', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],2.905,3.9,True,171.3,192.0,False,True,0.0,0.0,15236960755,15236960755,EC46E64B-1BA3-49B3-AC07-ADB0DA3F5B6A.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Weight Training,0.0,4052,4052,0.0,WeightTraining,WeightTraining,30.0,Apple Watch Series 8,14236156625,2025-04-20T18:42:28Z,2025-04-20T14:42:28Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,3,0,1,0,"{'id': 'a14236156625', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,90.5,138.0,False,True,0.0,0.0,15192830253,15192830253,A2F607E4-C96F-49C2-9C8C-D53ACF363F85.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Run,7516.3,3075,3083,47.9,Run,Run,0.0,Strava App,14226406055,2025-04-19T18:38:31Z,2025-04-19T14:38:31Z,(GMT-05:00) America/Toronto,-14400.0,,,,2,2,0,1,0,"{'id': 'a14226406055', 'summary_polyline': '{gihGfapjNLPTt@x@|AHXb@dAh@`ANBVMTYNQPa@L[Ai@DWDKb@U\\g@FCNUDADKFEbA}A^c@^]FQHKFC@GNS\\SHI@IHEVa@|A{ALSHGn@y@Na@LGFO?IV[BMNODm@DI[Q?SIYBi@CMGCIUCi@FKDULMBK@c@K}@I]MSGa@@SNW@g@FU@MLGR?Hg@Aa@EUCEQo@KCw@\\i@HEHG@UXMV?hAE?O`@IDEVMZODMrAGDCVBLN@Pj@JFT^B@DJF\\DFH|@ATEFALDNAh@D\\AL\\hAXZHd@CRUPAJUPIHCLE?OVQFQX_@VKPIFSZEBS`@MFWZE?_@h@IPSPAFIBERQVADe@ZONUj@IBENa@VY\\ALEBFr@NPD@JN?HUVMZY`@?LKLUb@K\\GBOXI\\IDGXOPCRm@z@GZG@Sb@QVIZMP?DQ`@EZUPDD[h@GTQTITIJOd@G|@zAl@r@b@dBj@`@VL@HHTDFHf@LPLxAd@HLn@\\d@JlChA\\Px@TFHLBp@XHDBFr@ZFFRD^Rx@PXJDHj@Nn@XDEJ?V`@TBJLFN?^a@zAGf@S~@kB`FiArCQn@EBWt@GHQASLKZQ\\QBOCGHCCMBAHQT?ZQRECCFAB@DINEP[XUFCNDV@`@{@`AUPI?ORG@G?QOSYQ@GHG@ICGPGDADGF_@hAGLE~@g@j@M@ADUVQL[Ei@JYIWFEAEKKeAGS?MISAe@G[Ek@ISEg@GOKs@Sg@Mm@E@Ca@?]Go@?SAIAWCEQJa@BGCKOSI]DURIPAR[rAEb@GNIf@APEJGv@EDO?EFEb@Yr@KHMXOT]Zq@TaBGUCw@e@o@oAKYAMYw@Ia@@OGOQaA?KU}@BCIY?IS_@CQSc@KMYcBaAoDIi@C}@IGaAQMIo@BWHYKKi@OW_@kBe@_BE]EI[iAC[k@mBU}@C[M@INOLC@IG@EMq@Ae@IMQ_AEGOg@AOQc@AKGII}@M[[wAMYQk@I]@KKQEc@Mi@o@mB?IOc@E[YeA]_BQg@CWOa@Q{@u@qCIUa@cBKUEUEIGSBGUm@S{@Uq@Y_Bu@iCEe@IYEGCS_@kAOs@Oi@Ea@Q]W}@E]IOAQGQQgAGGCUYw@?QIWGKCKECAQM]Ig@]gAKOM]WL]FULe@Ha@DECmB\\OFSA[FeAJ', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.470661, -80.53216]","[43.485033, -80.526634]",2.444,5.22,False,,,False,False,345.8,325.4,15182572367,15182572367,A7323AB3-463C-4AB8-A571-DEBFC4C15CE4-activity.fit,False,2,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Evening Run,7314.9,2895,2908,87.8,Run,Run,,Apple Watch Series 8,14226081452,2025-04-17T23:15:23Z,2025-04-17T19:15:23Z,(GMT-05:00) America/Toronto,-14400.0,,,,2,3,0,1,0,"{'id': 'a14226081452', 'summary_polyline': 'aukhGdlnjN[eA?IFCKSYeAm@iCw@{CSk@Ui@I[U{@a@yA_@aBa@wAYmA_@y@_@o@}@y@a@Se@MiBWIG?IDITa@PQJCLLFLPrA?j@I`@INWVm@ZQPe@r@WVa@Lu@BqAb@[Rk@p@_@x@ObAPbDIfBG`@GNQT]\\e@\\o@v@C?f@cAPQz@m@LSL[B[@k@Dw@Cc@QsA?[H{@J_@hAuA\\WbAe@r@M\\K`@W|@gAv@i@T[HSBY?_@G_@]oAQqAC_@CsAQcAMmA?s@Ey@AcAGgAAm@Dq@Cq@BWBEFER?~@Zv@^^HV@HCFEp@q@PCMCMGu@uAiA_AaBq@eAi@q@i@}@}@OWe@oA[{BB]\\eAXgALsAM_CK[Ug@AUJm@Pi@l@kDTk@P[^{@Xe@d@gAb@aBLYJMJGp@Ur@[TIHIFM@Q?OCh@I\\KH]NkA\\QLILw@lCi@`Ae@bAg@`B{@~CQx@A^DPPZDP@~@L|@?n@Kx@y@tCCZHh@\\vAb@z@Z`@~AnAx@^z@Tr@`@bAbAh@lAh@j@l@rBn@xAn@lBLZPPTFj@?rAU`AEfAMd@?j@K`Bq@z@c@z@k@r@]RWZSXI\\@LAHKLWFI\\G^S|@Eb@?f@I`@B|AU~@?vAKn@Ar@ErASNKNWXMNORYVk@v@kAnAyAt@a@r@Q\\Ep@A`@FRHPNDN?JQ`@ERDNLRDN?vABZHDTBRLv@l@j@l@v@n@p@p@RZTf@@BR@L\\B@DAP[BCF@f@fAb@r@b@`An@zAb@x@Xt@p@pAPj@Nv@Xr@r@nAt@|@JDHAlCs@dAKRI@QQmAK{AG[', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.479938, -80.525977]","[43.468812, -80.51634]",2.527,4.02,True,170.6,183.0,False,True,342.4,317.2,15182229280,15182229280,1A17C9EF-E224-452A-85E8-6377D0EEF5EB.fit,False,1,0,False,187.8,286.0,188.0,True,543.5
